url,guessed_selector
https://www.erm.com/about/events/2026-annual-trends-webinar/,div:nth-of-type(1)
https://hub.wri.org/events/2026/2/land-sector-and-removals-standard-launch-webinar?returnTo=https%3A%2F%2Fwww.wri.org%2Fevents,main:nth-of-type(1)
https://www.iisd.org/events/tax-dispute-resolution-under-un-convention-tax-lessons-investment-arbitration,main:nth-of-type(1)
https://www.environmental-finance.com/content/events/content/news/natural-capital-investment-emea-2026-early-bird-ends-today.html,article:nth-of-type(1)
https://www.unaansw.org.au/donate,main:nth-of-type(1)
https://www.erm.com/about/events/erm-at-mining-indaba-2026/,div:nth-of-type(4)
https://www.erm.com/about/events/2026-annual-trends-webinar/,div:nth-of-type(1)
https://hub.wri.org/events/2026/2/land-sector-and-removals-standard-launch-webinar?returnTo=https%3A%2F%2Fwww.wri.org%2Fevents,main:nth-of-type(1)
https://www.iisd.org/events/tax-dispute-resolution-under-un-convention-tax-lessons-investment-arbitration,main:nth-of-type(1)
https://www.environmental-finance.com/content/events/content/news/natural-capital-investment-emea-2026-early-bird-ends-today.html,article:nth-of-type(1)
